time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet,mile_num,gradient_point,gradient_rating
,38.52521,-78.67943,674.142944,"(38.52521, -78.67943, 674.142944)",0.02098022,0.3703610000000026,335.61102300000005,14.812662120000011,110.7755616,15.0,1.1,flat
,38.52547,-78.67936,673.656555,"(38.52547, -78.67936, 673.656555)",0.01835845,-0.48638900000003105,335.124634,14.83102057000001,96.932616,15.0,-1.6,flat
,38.52575,-78.67928,672.120178,"(38.52575, -78.67928, 672.120178)",0.01982356,-1.5363770000000159,333.588257,14.850844130000011,104.6683968,15.0,-4.7,flat
,38.52616,-78.67917,674.65686,"(38.52616, -78.67917, 674.65686)",0.02894558,2.5366820000000416,336.12493900000004,14.879789710000011,152.8326624,15.0,5.3,up
,38.52652,-78.6791,678.245178,"(38.52652, -78.6791, 678.245178)",0.02515977,3.5883179999999584,339.713257,14.904949480000012,132.8435856,15.0,8.6,up
,38.52676,-78.679,679.718018,"(38.52676, -78.679, 679.718018)",0.01744116,1.4728400000000192,341.186097,14.922390640000012,92.0893248,15.0,5.1,up
,38.52708,-78.67878,676.340576,"(38.52708, -78.67878, 676.340576)",0.02510495,-3.3774419999999736,337.80865500000004,14.947495590000011,132.554136,15.0,-8.2,down
,38.52719,-78.67867,675.067139,"(38.52719, -78.67867, 675.067139)",0.0096497,-1.273437000000058,336.535218,14.957145290000012,50.950416000000004,15.0,-7.7,down
,38.52746,-78.67852,676.455994,"(38.52746, -78.67852, 676.455994)",0.02034097,1.388855000000035,337.924073,14.977486260000012,107.4003216,15.0,4.1,flat
,38.52762,-78.67846,679.070312,"(38.52762, -78.67846, 679.070312)",0.01152084,2.614317999999912,340.53839099999993,14.989007100000011,60.8300352,15.0,13.4,up
,38.52783,-78.67837,681.322144,"(38.52783, -78.67837, 681.322144)",0.01530341,2.251832000000036,342.79022299999997,15.00431051000001,80.8020048,16.0,8.8,up
,38.52807,-78.67835,686.409058,"(38.52807, -78.67835, 686.409058)",0.01661762,5.086913999999979,347.87713699999995,15.02092813000001,87.7410336,16.0,18.3,bigUp
,38.52832,-78.67827,690.141907,"(38.52832, -78.67827, 690.141907)",0.01780638,3.7328489999999874,351.60998599999994,15.03873451000001,94.0176864,16.0,12.6,up
,38.52867,-78.67816,691.820251,"(38.52867, -78.67816, 691.820251)",0.02490289,1.6783440000000382,353.28833,15.06363740000001,131.4872592,16.0,4.1,flat
,38.52895,-78.67807,693.765381,"(38.52895, -78.67807, 693.765381)",0.01994839,1.9451300000000629,355.23346000000004,15.08358579000001,105.3274992,16.0,5.9,up
,38.5292,-78.67795,694.757385,"(38.5292, -78.67795, 694.757385)",0.01845099,0.9920039999999517,356.225464,15.10203678000001,97.4212272,16.0,3.2,flat
,38.52942,-78.67777,694.708435,"(38.52942, -78.67777, 694.708435)",0.01804755,-0.04894999999999072,356.176514,15.12008433000001,95.29106399999999,16.0,-0.2,flat
,38.52965,-78.67756,694.167908,"(38.52965, -78.67756, 694.167908)",0.01952889,-0.5405269999999973,355.635987,15.13961322000001,103.1125392,16.0,-1.7,flat
,38.52993,-78.67737,695.45459,"(38.52993, -78.67737, 695.45459)",0.02190295,1.2866820000000416,356.92266900000004,15.16151617000001,115.647576,16.0,3.5,flat
,38.53019,-78.67704,694.762817,"(38.53019, -78.67704, 694.762817)",0.02531526,-0.691773000000012,356.23089600000003,15.186831430000009,133.6645728,16.0,-1.7,flat
,38.53051,-78.67674,697.813293,"(38.53051, -78.67674, 697.813293)",0.02741854,3.0504760000000033,359.28137200000003,15.214249970000008,144.76989120000002,16.0,6.8,up
,38.53068,-78.67661,698.292725,"(38.53068, -78.67661, 698.292725)",0.01368713,0.4794319999999743,359.760804,15.227937100000007,72.2680464,16.0,2.1,flat
,38.5307,-78.67659,698.285767,"(38.5307, -78.67659, 698.285767)",0.00175446,-0.006958000000054199,359.75384599999995,15.229691560000008,9.2635488,16.0,-0.2,flat
,38.53073,-78.67651,697.799927,"(38.53073, -78.67651, 697.799927)",0.00479515,-0.4858399999999392,359.268006,15.234486710000008,25.318392,16.0,-5.6,down
,38.53083,-78.67646,699.696899,"(38.53083, -78.67646, 699.696899)",0.00741906,1.8969720000000052,361.164978,15.241905770000008,39.1726368,16.0,14.7,up
,38.53107,-78.67623,700.897766,"(38.53107, -78.67623, 700.897766)",0.02072481,1.2008670000000166,362.36584500000004,15.262630580000009,109.4269968,16.0,3.5,flat
,38.53131,-78.67593,701.421082,"(38.53131, -78.67593, 701.421082)",0.02319266,0.5233159999999089,362.88916099999994,15.285823240000008,122.4572448,16.0,1.4,flat
,38.53156,-78.67548,701.042053,"(38.53156, -78.67548, 701.042053)",0.02983188,-0.3790289999999459,362.510132,15.315655120000008,157.5123264,16.0,-0.8,flat
,38.53178,-78.67509,700.028809,"(38.53178, -78.67509, 700.028809)",0.02598828,-1.013243999999986,361.496888,15.341643400000008,137.2181184,16.0,-2.4,flat
,38.53204,-78.6746,702.320496,"(38.53204, -78.6746, 702.320496)",0.0320019,2.2916870000000245,363.78857500000004,15.373645300000007,168.970032,16.0,4.4,flat
,38.53216,-78.67434,702.385925,"(38.53216, -78.67434, 702.385925)",0.01631635,0.06542899999999463,363.85400400000003,15.389961650000007,86.150328,16.0,0.2,flat
,38.53229,-78.67413,703.343933,"(38.53229, -78.67413, 703.343933)",0.01447437,0.9580079999999498,364.812012,15.404436020000007,76.4246736,16.0,3.9,flat
,38.53249,-78.67395,706.005859,"(38.53249, -78.67395, 706.005859)",0.01689985,2.661925999999994,367.473938,15.421335870000007,89.23120800000001,16.0,9.4,up
,38.53266,-78.6738,708.330872,"(38.53266, -78.6738, 708.330872)",0.01427214,2.3250130000000127,369.798951,15.435608010000006,75.3568992,16.0,9.7,up
,38.53287,-78.67368,711.203186,"(38.53287, -78.67368, 711.203186)",0.01589323,2.8723139999999603,372.67126499999995,15.451501240000006,83.9162544,16.0,10.8,up
,38.53304,-78.67355,711.528625,"(38.53304, -78.67355, 711.528625)",0.01368701,0.325439000000074,372.996704,15.465188250000006,72.2674128,16.0,1.4,flat
,38.53322,-78.67337,710.046082,"(38.53322, -78.67337, 710.046082)",0.01578992,-1.4825430000000779,371.51416099999994,15.480978170000006,83.3707776,16.0,-5.6,down
,38.53347,-78.67318,705.972534,"(38.53347, -78.67318, 705.972534)",0.02009537,-4.07354799999996,367.440613,15.501073540000005,106.10355360000001,16.0,-12.2,down
,38.53352,-78.67316,705.489014,"(38.53352, -78.67316, 705.489014)",0.00361984,-0.4835199999999986,366.957093,15.504693380000006,19.1127552,16.0,-7.1,down
,38.53375,-78.67303,702.223694,"(38.53375, -78.67303, 702.223694)",0.01737547,-3.2653199999999742,363.691773,15.522068850000005,91.7424816,16.0,-11.3,down
,38.53407,-78.67284,699.530029,"(38.53407, -78.67284, 699.530029)",0.02437828,-2.69366500000001,360.998108,15.546447130000006,128.71731839999998,16.0,-6.7,down
,38.53446,-78.67271,697.511719,"(38.53446, -78.67271, 697.511719)",0.02784739,-2.0183100000000422,358.97979799999996,15.574294520000006,147.0342192,16.0,-4.4,flat
,38.53474,-78.67262,696.26178,"(38.53474, -78.67262, 696.26178)",0.0199483,-1.2499389999999266,357.72985900000003,15.594242820000005,105.327024,16.0,-3.8,flat
,38.53513,-78.67256,692.518677,"(38.53513, -78.67256, 692.518677)",0.02714086,-3.743103000000019,353.986756,15.621383680000005,143.30374079999999,16.0,-8.4,down
,38.53549,-78.67247,692.15155,"(38.53549, -78.67247, 692.15155)",0.02534478,-0.3671269999999822,353.61962900000003,15.646728460000004,133.8204384,16.0,-0.9,flat
,38.53579,-78.67239,692.727966,"(38.53579, -78.67239, 692.727966)",0.02117417,0.5764159999999947,354.196045,15.667902630000004,111.79961759999999,16.0,1.6,flat
,38.53605,-78.67237,693.186707,"(38.53605, -78.67237, 693.186707)",0.01799678,0.45874099999991813,354.65478599999994,15.685899410000005,95.0229984,16.0,1.5,flat
,38.53635,-78.67215,691.566101,"(38.53635, -78.67215, 691.566101)",0.02389614,-1.6206059999999525,353.03418,15.709795550000004,126.1716192,16.0,-4.1,flat
,38.53663,-78.67185,688.111877,"(38.53663, -78.67185, 688.111877)",0.02524199,-3.4542239999999538,349.57995600000004,15.735037540000004,133.27770719999998,16.0,-8.3,down
,38.53688,-78.67159,684.671692,"(38.53688, -78.67159, 684.671692)",0.02226707,-3.4401850000000422,346.139771,15.757304610000004,117.5701296,16.0,-9.3,down
,38.53712,-78.67142,682.367065,"(38.53712, -78.67142, 682.367065)",0.0189576,-2.304626999999982,343.835144,15.776262210000004,100.09612800000001,16.0,-7.3,down
,38.53734,-78.67119,679.351868,"(38.53734, -78.67119, 679.351868)",0.01963596,-3.0151970000000574,340.81994699999996,15.795898170000005,103.6778688,16.0,-9.2,down
,38.53764,-78.67089,676.109192,"(38.53764, -78.67089, 676.109192)",0.02631592,-3.2426759999999604,337.577271,15.822214090000005,138.9480576,16.0,-7.5,down
,38.53798,-78.6705,673.055664,"(38.53798, -78.6705, 673.055664)",0.03156138,-3.0535280000000284,334.52374299999997,15.853775470000004,166.6440864,16.0,-5.9,down
,38.53822,-78.67022,673.503174,"(38.53822, -78.67022, 673.503174)",0.02244922,0.44750999999996566,334.97125299999993,15.876224690000004,118.53188159999999,16.0,1.2,flat
,38.53852,-78.66981,671.893005,"(38.53852, -78.66981, 671.893005)",0.03034196,-1.610168999999928,333.361084,15.906566650000004,160.2055488,16.0,-3.2,flat
,38.53888,-78.66947,669.146301,"(38.53888, -78.66947, 669.146301)",0.0309247,-2.7467040000000225,330.61438,15.937491350000004,163.28241599999998,16.0,-5.4,down
,38.5392,-78.66936,668.709106,"(38.5392, -78.66936, 668.709106)",0.02289516,-0.43719499999997424,330.177185,15.960386510000003,120.8864448,16.0,-1.2,flat
,38.53957,-78.66932,668.257263,"(38.53957, -78.66932, 668.257263)",0.0256558,-0.4518430000000535,329.72534199999996,15.986042310000002,135.462624,16.0,-1.1,flat
,38.53997,-78.66917,667.607422,"(38.53997, -78.66917, 667.607422)",0.02880172,-0.649840999999924,329.07550100000003,16.014844030000003,152.0730816,17.0,-1.4,flat
,38.54028,-78.66902,669.001465,"(38.54028, -78.66902, 669.001465)",0.02290166,1.3940430000000106,330.46954400000004,16.03774569,120.9207648,17.0,3.7,flat
,38.54058,-78.66895,671.319702,"(38.54058, -78.66895, 671.319702)",0.02107041,2.3182369999999537,332.787781,16.0588161,111.2517648,17.0,6.6,up
,38.5407,-78.66885,671.779785,"(38.5407, -78.66885, 671.779785)",0.00989698,0.4600829999999405,333.24786399999994,16.068713080000002,52.2560544,17.0,2.7,flat
,38.54073,-78.66883,671.959656,"(38.54073, -78.66883, 671.959656)",0.00233768,0.1798710000000483,333.427735,16.071050760000002,12.3429504,17.0,3.8,flat
,38.541,-78.66876,674.375122,"(38.541, -78.66876, 674.375122)",0.01903492,2.4154660000000376,335.843201,16.09008568,100.5043776,17.0,7.6,up
,38.54122,-78.66878,676.988403,"(38.54122, -78.66878, 676.988403)",0.01523893,2.6132809999999154,338.45648199999994,16.10532461,80.4615504,17.0,10.2,up
,38.54143,-78.66872,678.118286,"(38.54143, -78.66872, 678.118286)",0.01486751,1.1298830000000635,339.586365,16.12019212,78.5004528,17.0,4.5,flat
,38.54167,-78.66865,679.304199,"(38.54167, -78.66865, 679.304199)",0.01700845,1.1859130000000278,340.77227800000003,16.137200569999997,89.80461600000001,17.0,4.2,flat
,38.54184,-78.66861,680.301086,"(38.54184, -78.66861, 680.301086)",0.01194314,0.9968870000000152,341.76916500000004,16.149143709999997,63.0597792,17.0,4.9,flat
,38.54199,-78.66848,680.403137,"(38.54199, -78.66848, 680.403137)",0.01252075,0.10205099999996037,341.871216,16.161664459999997,66.10956,17.0,0.5,flat
,38.54216,-78.66833,681.962891,"(38.54216, -78.66833, 681.962891)",0.01427153,1.559753999999998,343.43097,16.175935989999996,75.35367839999999,17.0,6.5,up
,38.54238,-78.6682,684.157043,"(38.54238, -78.6682, 684.157043)",0.01674553,2.194152000000031,345.62512200000003,16.192681519999997,88.4163984,17.0,7.9,up
,38.54259,-78.66812,685.333008,"(38.54259, -78.66812, 685.333008)",0.01514001,1.1759649999999056,346.80108699999994,16.207821529999997,79.9392528,17.0,4.6,flat
,38.54279,-78.66801,685.879944,"(38.54279, -78.66801, 685.879944)",0.01504305,0.5469360000000734,347.348023,16.222864579999996,79.427304,17.0,2.2,flat
,38.543,-78.6679,686.341858,"(38.543, -78.6679, 686.341858)",0.01568012,0.46191399999997884,347.809937,16.238544699999995,82.79103359999999,17.0,1.8,flat
,38.5433,-78.66784,687.0,"(38.5433, -78.66784, 687.0)",0.0209801,0.658141999999998,348.468079,16.259524799999994,110.774928,17.0,1.9,flat
,38.54358,-78.6678,686.449097,"(38.54358, -78.6678, 686.449097)",0.01946655,-0.5509029999999484,347.91717600000004,16.278991349999995,102.783384,17.0,-1.7,flat
,38.54384,-78.66769,684.271423,"(38.54384, -78.66769, 684.271423)",0.01892226,-2.1776740000000245,345.739502,16.297913609999995,99.9095328,17.0,-6.9,down
,38.5442,-78.66773,681.619568,"(38.5442, -78.66773, 681.619568)",0.02496738,-2.6518550000000687,343.08764699999995,16.322880989999994,131.8277664,17.0,-6.4,down
,38.54455,-78.66762,679.0,"(38.54455, -78.66762, 679.0)",0.02490258,-2.6195679999999584,340.468079,16.347783569999994,131.4856224,17.0,-6.4,down
,38.54491,-78.66752,677.715698,"(38.54491, -78.66752, 677.715698)",0.02545388,-1.2843020000000251,339.18377699999996,16.373237449999994,134.39648640000001,17.0,-3.1,flat
,38.5451,-78.66752,677.715698,"(38.5451, -78.66752, 677.715698)",0.01312775,0.0,339.18377699999996,16.386365199999993,69.31452,17.0,0.0,flat
,38.54519,-78.66754,677.997559,"(38.54519, -78.66754, 677.997559)",0.00631163,0.281861000000049,339.465638,16.392676829999992,33.3254064,17.0,2.5,flat
,38.54549,-78.66745,677.460388,"(38.54549, -78.66745, 677.460388)",0.02129096,-0.5371710000000576,338.92846699999996,16.413967789999994,112.41626880000001,17.0,-1.5,flat
,38.54579,-78.66726,674.304565,"(38.54579, -78.66726, 674.304565)",0.02313158,-3.155822999999941,335.772644,16.437099369999995,122.1347424,17.0,-8.3,down
,38.54615,-78.66707,671.199219,"(38.54615, -78.66707, 671.199219)",0.02690939,-3.105346000000054,332.66729799999996,16.464008759999995,142.0815792,17.0,-7.0,down
,38.54643,-78.66677,668.263611,"(38.54643, -78.66677, 668.263611)",0.02524057,-2.935608000000002,329.73168999999996,16.489249329999996,133.27020960000002,17.0,-7.1,down
,38.54667,-78.66653,666.023804,"(38.54667, -78.66653, 666.023804)",0.02105173,-2.239806999999928,327.49188300000003,16.510301059999996,111.1531344,17.0,-6.4,down
,38.54703,-78.66619,662.352173,"(38.54703, -78.66619, 662.352173)",0.03092346,-3.6716310000000476,323.820252,16.541224519999997,163.2758688,17.0,-7.2,down
,38.54731,-78.66599,660.956055,"(38.54731, -78.66599, 660.956055)",0.02216025,-1.3961180000000013,322.424134,16.563384769999995,117.00612,17.0,-3.8,flat
,38.54757,-78.66589,661.160278,"(38.54757, -78.66589, 661.160278)",0.01875943,0.2042229999999563,322.62835699999994,16.582144199999995,99.0497904,17.0,0.7,flat
,38.54798,-78.66565,661.135681,"(38.54798, -78.66565, 661.135681)",0.03115583,-0.02459699999997156,322.60375999999997,16.613300029999994,164.5027824,17.0,-0.0,flat
,38.54828,-78.66541,661.599243,"(38.54828, -78.66541, 661.599243)",0.02445082,0.46356200000002445,323.067322,16.637750849999993,129.1003296,17.0,1.1,flat
,38.54851,-78.66531,663.271851,"(38.54851, -78.66531, 663.271851)",0.01678508,1.6726079999999683,324.73992999999996,16.65453592999999,88.6252224,17.0,6.0,up
,38.54877,-78.6652,665.087769,"(38.54877, -78.6652, 665.087769)",0.01892213,1.8159180000000106,326.55584799999997,16.67345805999999,99.90884639999999,17.0,5.8,up
,38.54901,-78.66505,665.915344,"(38.54901, -78.66505, 665.915344)",0.01845738,0.8275750000000244,327.383423,16.691915439999992,97.45496639999999,17.0,2.7,flat
,38.54924,-78.66486,667.528687,"(38.54924, -78.66486, 667.528687)",0.01891951,1.6133429999999862,328.996766,16.71083494999999,99.8950128,17.0,5.1,up
,38.54952,-78.66471,668.771973,"(38.54952, -78.66471, 668.771973)",0.02097549,1.2432860000000119,330.240052,16.731810439999993,110.7505872,17.0,3.6,flat
,38.54972,-78.66462,669.064941,"(38.54972, -78.66462, 669.064941)",0.01464947,0.29296799999997347,330.53301999999996,16.74645990999999,77.3492016,17.0,1.2,flat
,38.54991,-78.66449,669.0,"(38.54991, -78.66449, 669.0)",0.01488903,-0.06494099999997616,330.468079,16.76134893999999,78.6140784,17.0,-0.3,flat
,38.55008,-78.66441,669.0,"(38.55008, -78.66441, 669.0)",0.0125161,0.0,330.468079,16.77386503999999,66.085008,17.0,0.0,flat
,38.55012,-78.66436,669.0,"(38.55012, -78.66436, 669.0)",0.00386495,0.0,330.468079,16.77772998999999,20.406935999999998,17.0,0.0,flat
,38.55049,-78.66413,667.568909,"(38.55049, -78.66413, 667.568909)",0.02842543,-1.4310910000000376,329.03698799999995,16.80615541999999,150.08627040000002,17.0,-3.1,flat
,38.55085,-78.66389,664.66156,"(38.55085, -78.66389, 664.66156)",0.02805133,-2.9073489999999538,326.129639,16.83420674999999,148.1110224,17.0,-6.3,down
,38.5512,-78.66372,663.052795,"(38.5512, -78.66372, 663.052795)",0.02586859,-1.6087650000000622,324.52087399999994,16.86007533999999,136.5861552,17.0,-3.8,flat
,38.5516,-78.66365,664.159607,"(38.5516, -78.66365, 664.159607)",0.02789499,1.1068120000001045,325.62768600000004,16.88797032999999,147.2855472,17.0,2.4,flat
,38.55188,-78.66363,665.83606,"(38.55188, -78.66363, 665.83606)",0.01937632,1.676452999999924,327.30413899999996,16.90734664999999,102.30696959999999,17.0,5.2,up
,38.5521,-78.66359,666.484253,"(38.5521, -78.66359, 666.484253)",0.01535344,0.648192999999992,327.95233199999996,16.92270008999999,81.06616319999999,17.0,2.5,flat
,38.55227,-78.66346,666.672058,"(38.55227, -78.66346, 666.672058)",0.01368605,0.18780500000002576,328.140137,16.93638613999999,72.262344,17.0,0.8,flat
,38.55257,-78.66329,668.504028,"(38.55257, -78.66329, 668.504028)",0.0226722,1.8319699999999557,329.97210699999994,16.959058339999988,119.709216,17.0,4.9,flat
,38.55285,-78.6632,669.759827,"(38.55285, -78.6632, 669.759827)",0.019948,1.2557990000000245,331.22790599999996,16.979006339999987,105.32544,17.0,3.8,flat
,38.55309,-78.66318,670.676086,"(38.55309, -78.66318, 670.676086)",0.0166176,0.9162590000000819,332.14416500000004,16.995623939999987,87.740928,17.0,3.3,flat
,38.55332,-78.6631,671.339905,"(38.55332, -78.6631, 671.339905)",0.0164689,0.6638189999999895,332.80798400000003,17.012092839999987,86.955792,18.0,2.4,flat
,38.55351,-78.66297,671.561829,"(38.55351, -78.66297, 671.561829)",0.01488887,0.2219239999999445,333.029908,17.026981709999987,78.6132336,18.0,0.9,flat
,38.55351,-78.66267,673.503479,"(38.55351, -78.66267, 673.503479)",0.01620986,1.9416499999999814,334.97155799999996,17.043191569999987,85.5880608,18.0,7.2,up
,38.55351,-78.66267,673.503479,"(38.55351, -78.66267, 673.503479)",0.0,0.0,334.97155799999996,17.043191569999987,0.0,18.0,0.0,flat
,38.55356,-78.66239,676.339233,"(38.55356, -78.66239, 676.339233)",0.01551862,2.8357540000000654,337.807312,17.05871018999999,81.9383136,18.0,10.9,up
,38.55362,-78.66213,678.574707,"(38.55362, -78.66213, 678.574707)",0.01464743,2.2354739999999538,340.042786,17.07335761999999,77.3384304,18.0,9.1,up
,38.55371,-78.66196,680.33197,"(38.55371, -78.66196, 680.33197)",0.01109249,1.7572629999999663,341.80004899999994,17.084450109999988,58.5683472,18.0,9.3,up
,38.55375,-78.66174,682.944336,"(38.55375, -78.66174, 682.944336)",0.01220425,2.6123660000000655,344.412415,17.096654359999988,64.43844,18.0,12.7,up
,38.55379,-78.66147,686.86615,"(38.55379, -78.66147, 686.86615)",0.0148483,3.9218139999999266,348.33422899999994,17.11150265999999,78.399024,18.0,15.8,bigUp
,38.55379,-78.66127,690.362366,"(38.55379, -78.66127, 690.362366)",0.01080653,3.496216000000004,351.83044499999994,17.12230918999999,57.0584784,18.0,19.0,bigUp
,38.55381,-78.66102,694.887268,"(38.55381, -78.66102, 694.887268)",0.01357866,4.524901999999997,356.35534699999994,17.13588784999999,71.6953248,18.0,19.8,bigUp
,38.55375,-78.6608,699.099426,"(38.55375, -78.6608, 699.099426)",0.01258933,4.212158000000045,360.567505,17.14847717999999,66.4716624,18.0,19.8,bigUp
,38.55373,-78.66063,702.448181,"(38.55373, -78.66063, 702.448181)",0.00928892,3.348754999999983,363.91625999999997,17.15776609999999,49.045497600000004,18.0,21.0,bigUp
,38.55375,-78.66041,707.119568,"(38.55375, -78.66041, 707.119568)",0.01196725,4.6713869999999815,368.58764699999995,17.16973334999999,63.18708,18.0,23.1,bigUp
,38.55384,-78.66016,711.296082,"(38.55384, -78.66016, 711.296082)",0.01487075,4.176513999999997,372.76416099999994,17.18460409999999,78.51756,18.0,16.8,bigUp
,38.55386,-78.65992,714.279846,"(38.55386, -78.65992, 714.279846)",0.01304125,2.9837640000000647,375.747925,17.19764534999999,68.8578,18.0,13.6,up
,38.55386,-78.65983,715.448059,"(38.55386, -78.65983, 715.448059)",0.00486294,1.1682129999999233,376.91613799999993,17.20250828999999,25.6763232,18.0,13.2,up
,38.5539,-78.65968,717.608582,"(38.5539, -78.65968, 717.608582)",0.00856315,2.160523000000012,379.07666099999994,17.21107143999999,45.213432000000005,18.0,14.6,up
,38.55392,-78.65956,719.419739,"(38.55392, -78.65956, 719.419739)",0.00662953,1.8111570000000938,380.88781800000004,17.217700969999992,35.003918399999996,18.0,15.5,bigUp
,38.55401,-78.65934,723.380188,"(38.55401, -78.65934, 723.380188)",0.01341541,3.960448999999926,384.84826699999996,17.231116379999992,70.8333648,18.0,17.5,bigUp
,38.55409,-78.65915,726.365845,"(38.55409, -78.65915, 726.365845)",0.01165964,2.98565700000006,387.833924,17.242776019999994,61.562899200000004,18.0,15.1,bigUp
,38.55422,-78.65898,728.890076,"(38.55422, -78.65898, 728.890076)",0.01284727,2.524230999999986,390.358155,17.255623289999996,67.83358559999999,18.0,11.6,up
,38.55439,-78.65874,730.739685,"(38.55439, -78.65874, 730.739685)",0.01749652,1.8496089999999867,392.207764,17.273119809999997,92.3816256,18.0,6.3,up
,38.55439,-78.65872,730.040405,"(38.55439, -78.65872, 730.040405)",0.00108064,-0.6992800000000443,391.50848399999995,17.27420045,5.705779199999999,18.0,-25.5,bigDown
,38.5545,-78.65874,729.565369,"(38.5545, -78.65874, 729.565369)",0.00767672,-0.47503599999993185,391.033448,17.281877169999998,40.533081599999996,18.0,-3.6,flat
,38.5545,-78.65874,729.565369,"(38.5545, -78.65874, 729.565369)",0.0,0.0,391.033448,17.281877169999998,0.0,18.0,0.0,flat
,38.55439,-78.65872,730.040405,"(38.55439, -78.65872, 730.040405)",0.00767672,0.47503599999993185,391.50848399999995,17.289553889999997,40.533081599999996,18.0,3.6,flat
,38.55439,-78.65874,730.739685,"(38.55439, -78.65874, 730.739685)",0.00108064,0.6992800000000443,392.207764,17.29063453,5.705779199999999,18.0,25.5,bigUp
,38.55422,-78.65898,728.890076,"(38.55422, -78.65898, 728.890076)",0.01749652,-1.8496089999999867,390.358155,17.30813105,92.3816256,18.0,-6.3,down
,38.55409,-78.65915,726.365845,"(38.55409, -78.65915, 726.365845)",0.01284727,-2.524230999999986,387.833924,17.320978320000002,67.83358559999999,18.0,-11.6,down
,38.55401,-78.65934,723.380188,"(38.55401, -78.65934, 723.380188)",0.01165964,-2.98565700000006,384.84826699999996,17.332637960000003,61.562899200000004,18.0,-15.1,bigDown
,38.55392,-78.65956,719.419739,"(38.55392, -78.65956, 719.419739)",0.01341541,-3.960448999999926,380.88781800000004,17.346053370000003,70.8333648,18.0,-17.5,bigDown
,38.5539,-78.65968,717.608582,"(38.5539, -78.65968, 717.608582)",0.00662953,-1.8111570000000938,379.07666099999994,17.352682900000005,35.003918399999996,18.0,-15.5,bigDown
,38.55386,-78.65983,715.448059,"(38.55386, -78.65983, 715.448059)",0.00856315,-2.160523000000012,376.91613799999993,17.361246050000005,45.213432000000005,18.0,-14.6,down
,38.55386,-78.65992,714.279846,"(38.55386, -78.65992, 714.279846)",0.00486294,-1.1682129999999233,375.747925,17.366108990000004,25.6763232,18.0,-13.2,down
,38.55384,-78.66016,711.296082,"(38.55384, -78.66016, 711.296082)",0.01304125,-2.9837640000000647,372.76416099999994,17.379150240000005,68.8578,18.0,-13.6,down
,38.55375,-78.66041,707.119568,"(38.55375, -78.66041, 707.119568)",0.01487075,-4.176513999999997,368.58764699999995,17.394020990000005,78.51756,18.0,-16.8,bigDown
,38.55373,-78.66063,702.448181,"(38.55373, -78.66063, 702.448181)",0.01196725,-4.6713869999999815,363.91625999999997,17.405988240000006,63.18708,18.0,-23.1,bigDown
,38.55375,-78.6608,699.099426,"(38.55375, -78.6608, 699.099426)",0.00928892,-3.348754999999983,360.567505,17.415277160000006,49.045497600000004,18.0,-21.0,bigDown
,38.55381,-78.66102,694.887268,"(38.55381, -78.66102, 694.887268)",0.01258933,-4.212158000000045,356.35534699999994,17.427866490000007,66.4716624,18.0,-19.8,bigDown
,38.55379,-78.66127,690.362366,"(38.55379, -78.66127, 690.362366)",0.01357866,-4.524901999999997,351.83044499999994,17.441445150000007,71.6953248,18.0,-19.8,bigDown
,38.55379,-78.66147,686.86615,"(38.55379, -78.66147, 686.86615)",0.01080653,-3.496216000000004,348.33422899999994,17.452251680000007,57.0584784,18.0,-19.0,bigDown
,38.55375,-78.66174,682.944336,"(38.55375, -78.66174, 682.944336)",0.0148483,-3.9218139999999266,344.412415,17.467099980000008,78.399024,18.0,-15.8,bigDown
,38.55371,-78.66196,680.33197,"(38.55371, -78.66196, 680.33197)",0.01220425,-2.6123660000000655,341.80004899999994,17.479304230000007,64.43844,18.0,-12.7,down
,38.55362,-78.66213,678.574707,"(38.55362, -78.66213, 678.574707)",0.01109249,-1.7572629999999663,340.042786,17.490396720000007,58.5683472,18.0,-9.3,down
,38.55356,-78.66239,676.339233,"(38.55356, -78.66239, 676.339233)",0.01464743,-2.2354739999999538,337.807312,17.505044150000007,77.3384304,18.0,-9.1,down
,38.55351,-78.66267,673.503479,"(38.55351, -78.66267, 673.503479)",0.01551862,-2.8357540000000654,334.97155799999996,17.52056277000001,81.9383136,18.0,-10.9,down
,38.55349,-78.66271,673.359863,"(38.55349, -78.66271, 673.359863)",0.00256532,-0.14361599999995178,334.827942,17.523128090000007,13.5448896,18.0,-2.8,flat
,38.55351,-78.66275,672.927734,"(38.55351, -78.66275, 672.927734)",0.00256532,-0.43212900000003174,334.395813,17.525693410000006,13.5448896,18.0,-8.4,down
,38.55379,-78.6628,670.491882,"(38.55379, -78.6628, 670.491882)",0.01953388,-2.4358519999999544,331.959961,17.545227290000007,103.1388864,18.0,-7.5,down
,38.55427,-78.66286,667.154053,"(38.55427, -78.66286, 667.154053)",0.03332292,-3.337829000000056,328.62213199999997,17.578550210000007,175.9450176,18.0,-6.1,down
,38.55452,-78.66288,664.888123,"(38.55452, -78.66288, 664.888123)",0.01730713,-2.2659300000000258,326.35620199999994,17.595857340000006,91.38164640000001,18.0,-7.9,down
,38.55476,-78.66282,663.202515,"(38.55476, -78.66282, 663.202515)",0.01689635,-1.685608000000002,324.67059399999994,17.612753690000005,89.212728,18.0,-6.0,down
